Dataset;Algoritm;window;model;resample;F1-Score(micro);F1-Score(macro);F1-Score(weighted);F1-Score(None);Accuracy;Sensitivity;Specificity;ROC AUC score;Confusion matrix
pdfbox;LogistRegression;4;model7;NONE;0,7432580746315459;0,6054373947472027;0,7867852053922066;[0,8386302  0,37224459];0,7432580746315459;0,6847672778561354;0,7505732933497972;0,7176702856029662;"[8510; 2828; 447; 971]"
pdfbox;MLP;4;model7;NONE;0,9303073063656319;0,7907797156053211;0,9236503789769525;[0,96163639 0,61992304];0,9303073063656319;0,5112834978843441;0,9827130005291939;0,746998249206769;"[11142; 196; 693; 725]"
pdfbox;DT;4;model6;ROS;0,8676701160238319;0,6764902738818381;0,8698926840438387;[0,92518394 0,42779661];0,8676701160238319;0,44499294781382226;0,9205327218204269;0,6827628348171245;"[10437; 901; 787; 631]"
pdfbox;RandomForest;4;model6;ROS;0,8627312637190342;0,6574265875915077;0,8636668293317673;[0,92262825 0,39222492];0,8627312637190342;0,39844851904090267;0,9207973187511025;0,6596229188960026;"[10440; 898; 853; 565]"
pdfbox;LogistRegression;4;model6;ROS;0,7164471621197868;0,579533953248421;0,7661226374088754;[0,81946593 0,33960197];0,7164471621197868;0,6558533145275035;0,7240254013053449;0,6899393579164242;"[8209; 3129; 488; 930]"
pdfbox;MLP;4;model6;ROS;0,8185951708999687;0,6896639212386383;0,8452219359115154;[0,88969397 0,48963388];0,8185951708999687;0,7827926657263752;0,8230728523549127;0,8029327590406439;"[9332; 2006; 308; 1110]"
pdfbox;DT;4;model7;ROS;0,8893853872687363;0,7424424615837333;0,893731908682356;[0,93698361 0,54790131];0,8893853872687363;0,6029619181946403;0,9252072675956959;0,7640845928951683;"[10490; 848; 563; 855]"
pdfbox;RandomForest;4;model7;ROS;0,9060050172467858;0,7929963805464961;0,9119402188559786;[0,94594473 0,64004803];0,9060050172467858;0,7517630465444288;0,9252954665725878;0,8385292565585082;"[10491; 847; 352; 1066]"
pdfbox;LogistRegression;4;model7;ROS;0,74678582627783;0,6073211516188515;0,7893113611185973;[0,84134001 0,37330229];0,7467858262778301;0,6784203102961918;0,755336038101958;0,716878174199075;"[8564; 2774; 456; 962]"
pdfbox;MLP;4;model7;ROS;0,896519285042333;0,7851475213373336;0,905444548335765;[0,93983592 0,63045913];0,896519285042333;0,7940761636107193;0,9093314517551596;0,8517038076829394;"[10310; 1028; 292; 1126]"
pdfbox;RandomForest;4;model6;SMOTE;0,8664941988084038;0,6795451778533151;0,8698904809298295;[0,92430775 0,43478261];0,8664941988084038;0,4619181946403385;0,917092961721644;0,6895055781809913;"[10398; 940; 763; 655]"
pdfbox;DT;4;model6;SMOTE;0,826983380370022;0,6503015270582974;0,8436051539307259;[0,89886817 0,40173489];0,826983380370022;0,5225669957686883;0,8650555653554419;0,6938112805620651;"[9808; 1530; 677; 741]"
pdfbox;LogistRegression;4;model6;SMOTE;0,7137817497648166;0,5799054736360042;0,7643316171157736;[0,81705667 0,34275428];0,7137817497648166;0,6713681241184767;0,7190862585994002;0,6952271913589385;"[8153; 3185; 466; 952]"
pdfbox;MLP;4;model6;SMOTE;0,839291313891502;0,7009488285795842;0,8591274194387618;[0,90434864 0,49754902];0,839291313891502;0,7157968970380818;0,8547362850590933;0,7852665910485875;"[9691; 1647; 403; 1015]"
pdfbox;RandomForest;4;model7;SMOTE;0,893148322358106;0,7831529776176004;0,9032579660409152;[0,93759443 0,62871152];0,893148322358106;0,8138222849083215;0,903069324395837;0,8584458046520792;"[10239; 1099; 264; 1154]"
pdfbox;DT;4;model7;SMOTE;0,8381937911571026;0,7056371409491853;0,8592541935265848;[0,90317133 0,50810296];0,8381937911571026;0,7517630465444288;0,8490033515611219;0,8003831990527753;"[9626; 1712; 352; 1066]"
pdfbox;LogistRegression;4;model7;SMOTE;0,7419253684540609;0,6044581716543932;0,7857978780709761;[0,83764056 0,37127578];0,7419253684540609;0,685472496473907;0,7489857117657435;0,7172291041198251;"[8492; 2846; 446; 972]"
pdfbox;MLP;4;model7;SMOTE;0,8980087801818752;0,7826546174615652;0,9057917415534059;[0,94099506 0,62431418];0,8980087801818752;0,7623413258110014;0,9149761862762392;0,8386587560436204;"[10374; 964; 337; 1081]"
pdfbox;RandomForest;4;model6;ADA;0,8596738789589213;0,6742490387216281;0,865376887345272;[0,92001787 0,4284802 ];0,8596738789589213;0,47320169252468264;0,9080084671017816;0,6906050798132322;"[10295; 1043; 747; 671]"
pdfbox;DT;4;model6;ADA;0,8062872373784884;0,6312104918958058;0,8288167400683183;[0,88530982 0,37711117];0,8062872373784885;0,5275035260930888;0,8411536426177456;0,6843285843554172;"[9537; 1801; 670; 748]"
pdfbox;LogistRegression;4;model6;ADA;0,6876763875823142;0,5645999076833542;0,7446233049994384;[0,79608967 0,33311014];0,6876763875823142;0,7016925246826516;0,6859234432880579;0,6938079839853547;"[7777; 3561; 423; 995]"
pdfbox;MLP;4;model6;ADA;0,8425838820947006;0,705082043778758;0,8616857448228625;[0,90645672 0,50370737];0,8425838820947006;0,7186177715091678;0,8580878461809843;0,7883528088450761;"[9729; 1609; 399; 1019]"
pdfbox;RandomForest;4;model7;ADA;0,875587958607714;0,7614737525030426;0,8897762487694305;[0,92645628 0,59649123];0,875587958607714;0,8272214386459803;0,8816369730111131;0,8544292058285466;"[9996; 1342; 245; 1173]"
pdfbox;DT;4;model7;ADA;0,8583411727814362;0,7290832124349957;0,8746102770856246;[0,91621459 0,54195184];0,8583411727814362;0,7538787023977433;0,8714058916916564;0,8126422970446999;"[9880; 1458; 349; 1069]"
pdfbox;LogistRegression;4;model7;ADA;0,7427093132643462;0,6074355280160628;0,7866443888150708;[0,83787789 0,37699317];0,7427093132643462;0,7002820874471086;0,748015523019933;0,7241488052335209;"[8481; 2857; 425; 993]"
pdfbox;MLP;4;model7;ADA;0,8443869551583568;0,729026209470743;0,8665221360862818;[0,90583045 0,55222197];0,8443869551583568;0,8631875881523272;0,8420356323866643;0,8526116102694958;"[9547; 1791; 194; 1224]"
wro4j;RandomForest;2;model6;NONE;0,8824286633769577;0,5581586999331588;0,8489703050151132;[0,93667668 0,17964072];0,8824286633769577;0,1111111111111111;0,9834991506915797;0,5473051309013454;"[4053; 68; 480; 60]"
wro4j;DT;2;model6;NONE;0,8457412572409354;0,5976551990252267;0,840386394235733;[0,91359212 0,28171828];0,8457412572409354;0,2611111111111111;0,9223489444309634;0,5917300277710372;"[3801; 320; 399; 141]"
wro4j;LogistRegression;2;model6;NONE;0,7573482085389401;0,6009453151985547;0,7928845753260121;[0,85077187 0,35111876];0,7573482085389401;0,5666666666666667;0,7823343848580442;0,6745005257623554;"[3224; 897; 234; 306]"
wro4j;MLP;2;model6;NONE;0,8942287062862047;0,6412670311957256;0,8727069286149911;[0,94250729 0,34002677];0,8942287062862047;0,2351851851851852;0,9805872361077408;0,607886210646463;"[4041; 80; 413; 127]"
wro4j;RandomForest;2;model7;NONE;0,9360652220553529;0,8330956500841145;0,9338151358063228;[0,9641913 0,702    ];0,9360652220553529;0,65;0,9735501091967969;0,8117750545983984;"[4012; 109; 189; 351]"
wro4j;DT;2;model7;NONE;0,9206178931559751;0,801114084956647;0,9195594592056904;[0,95528161 0,64694656];0,9206178931559751;0,6277777777777778;0,9589905362776026;0,7933841570276902;"[3952; 169; 201; 339]"
wro4j;LogistRegression;2;model7;NONE;0,6638060502038189;0,5667589940614474;0,7242954890958229;[0,77180719 0,36171079];0,6638060502038189;0,8222222222222222;0,6430478039310847;0,7326350130766535;"[2650; 1471; 96; 444]"
wro4j;MLP;2;model7;NONE;0,920188800686548;0,7622369222161887;0,9111249655966457;[0,95602837 0,56844548];0,920188800686548;0,4537037037037037;0,9813152147537005;0,7175094592287021;"[4044; 77; 295; 245]"
wro4j;DT;2;model6;ROS;0,7998283630122291;0,5789209342588195;0,8132424693198266;[0,88391191 0,27392996];0,7998283630122291;0,32592592592592595;0,8619267168163067;0,5939263213711163;"[3552; 569; 364; 176]"
wro4j;RandomForest;2;model6;ROS;0,8734177215189873;0,6267860051028717;0,8598786882609899;[0,93017751 0,3233945 ];0,8734177215189873;0,2611111111111111;0,9536520262072312;0,6073815686591711;"[3930; 191; 399; 141]"
wro4j;LogistRegression;2;model6;ROS;0,7639991418150611;0,6046722861169969;0,7974906268587232;[0,85564304 0,35370153];0,7639991418150611;0,5574074074074075;0,7910701286095608;0,674238768008484;"[3260; 861; 239; 301]"
wro4j;MLP;2;model6;ROS;0,8444539798326539;0,6639548164180803;0,8531724698687793;[0,91023895 0,41767068];0,8444539798326539;0,48148148148148145;0,8920165008493084;0,6867489911653949;"[3676; 445; 280; 260]"
wro4j;DT;2;model7;ROS;0,922763355503111;0,8051891962179333;0,9214645523074725;[0,95653224 0,65384615];0,922763355503111;0,6296296296296297;0,9611744722154817;0,7954020509225557;"[3961; 160; 200; 340]"
wro4j;RandomForest;2;model7;ROS;0,9427161553314739;0,8698068801061056;0,9446601239656365;[0,96723524 0,77237852];0,9427161553314739;0,8388888888888889;0,9563212812424169;0,897605085065653;"[3941; 180; 87; 453]"
wro4j;LogistRegression;2;model7;ROS;0,671958807122935;0,5722909053852379;0,730917908106435;[0,7787585  0,36582331];0,671958807122935;0,8166666666666667;0,6529968454258676;0,734831756046267;"[2691; 1430; 99; 441]"
wro4j;MLP;2;model7;ROS;0,897661446041622;0,8070604866581014;0,9086390826356803;[0,93927435 0,67484663];0,897661446041622;0,9166666666666666;0,8951710749818005;0,9059188708242334;"[3689; 432; 45; 495]"
wro4j;RandomForest;2;model6;SMOTE;0,8680540656511478;0,6515572265486113;0,8625738789237292;[0,92621476 0,3768997 ];0,8680540656511478;0,34444444444444444;0,9366658578015045;0,6405551511229746;"[3860; 261; 354; 186]"
wro4j;DT;2;model6;SMOTE;0,8069083887577774;0,6204271007214138;0,8248315979538037;[0,8864783 0,3543759];0,8069083887577773;0,45740740740740743;0,8527056539674837;0,6550565306874456;"[3514; 607; 293; 247]"
wro4j;LogistRegression;2;model6;SMOTE;0,7657155116927699;0,6035527348861555;0,798354782435463;[0,85710547 0,35      ];0,7657155116927697;0,5444444444444444;0,7947100218393593;0,6695772331419019;"[3275; 846; 246; 294]"
wro4j;MLP;2;model6;SMOTE;0,8360866766788243;0,6540618782641134;0,8468541891552934;[0,90499876 0,403125  ];0,8360866766788243;0,4777777777777778;0,8830380975491385;0,6804079376634582;"[3639; 482; 282; 258]"
wro4j;RandomForest;2;model7;SMOTE;0,9407852392190517;0,8741999835713531;0,9445160556664307;[0,9657228  0,78267717];0,9407852392190517;0,9203703703703704;0,9434603251637952;0,9319153477670828;"[3888; 233; 43; 497]"
wro4j;DT;2;model7;SMOTE;0,9296288350139456;0,840411637279513;0,9320864680074907;[0,95973484 0,72108844];0,9296288350139456;0,7851851851851852;0,9485561756855132;0,8668706804353492;"[3909; 212; 116; 424]"
wro4j;LogistRegression;2;model7;SMOTE;0,6659515125509547;0,5679357052570588;0,7260413835991495;[0,77372475 0,36214666];0,6659515125509547;0,8185185185185185;0,6459597185149235;0,732239118516721;"[2662; 1459; 98; 442]"
wro4j;MLP;2;model7;SMOTE;0,9126796824715726;0,8198318866429137;0,9192006723160839;[0,94916948 0,6904943 ];0,9126796824715726;0,8407407407407408;0,9221062848823102;0,8814235128115254;"[3800; 321; 86; 454]"
wro4j;RandomForest;2;model6;ADA;0,8712722591718516;0,650979593426046;0,8640144397764996;[0,92826399 0,3736952 ];0,8712722591718516;0,3314814814814815;0,9420043678718758;0,6367429246766787;"[3882; 239; 361; 179]"
wro4j;DT;2;model6;ADA;0,7592791246513624;0,5841006128693009;0,7914772246681644;[0,8540203  0,31418093];0,7592791246513624;0,4759259259259259;0,7964086386799321;0,636167282302929;"[3282; 839; 283; 257]"
wro4j;LogistRegression;2;model6;ADA;0,7584209397125079;0,5964319701966487;0,7928703379028093;[0,85211453 0,34074941];0,758420939712508;0,5388888888888889;0,787187575831109;0,6630382323599989;"[3244; 877; 249; 291]"
wro4j;MLP;2;model6;ADA;0,7751555460201673;0,6202317578254496;0,806587849704954;[0,86279131 0,37767221];0,7751555460201673;0,5888888888888889;0,7995632128124242;0,6942260508506566;"[3295; 826; 222; 318]"
wro4j;RandomForest;2;model7;ADA;0,9386397768719159;0,8696420119616195;0,942505767828258;[0,96448087 0,77480315];0,9386397768719159;0,9111111111111111;0,942247027420529;0,92667906926582;"[3883; 238; 48; 492]"
wro4j;DT;2;model7;ADA;0,9276979189015232;0,8407551462242941;0,9311564438309019;[0,95842073 0,72308956];0,9276979189015233;0,8148148148148148;0,9424896869691822;0,8786522508919985;"[3884; 237; 100; 440]"
wro4j;LogistRegression;2;model7;ADA;0,6314095687620682;0,5446009758130486;0,6973585047321833;[0,74342891 0,34577304];0,6314095687620682;0,8407407407407408;0,6039796165979131;0,7223601786693269;"[2489; 1632; 86; 454]"
wro4j;MLP;2;model7;ADA;0,908388757777301;0,82002013896519;0,916911756836032;[0,94613347 0,69390681];0,908388757777301;0,8962962962962963;0,9099733074496481;0,9031348018729721;"[3750; 371; 56; 484]"
wro4j;RandomForest;3;model6;NONE;0,8758155230596175;0,5569114617493839;0,8419885210643661;[0,93281402 0,1810089 ];0,8758155230596175;0,11359404096834265;0,9805527123848515;0,5470733766765972;"[3832; 76; 476; 61]"
wro4j;DT;3;model6;NONE;0,840044994375703;0,6106104507717266;0,8372880142210245;[0,90950745 0,31171346];0,840044994375703;0,29981378026070765;0,9142784032753326;0,6070460917680202;"[3573; 335; 376; 161]"
wro4j;LogistRegression;3;model6;NONE;0,71496062992126;0,5839991449247004;0,7610124432099455;[0,81740885 0,35058944];0,7149606299212599;0,6368715083798883;0,7256908904810645;0,6812811994304764;"[2836; 1072; 195; 342]"
wro4j;MLP;3;model6;NONE;0,887289088863892;0,6744798309182805;0,8740847303436161;[0,93767882 0,41128085];0,887289088863892;0,3258845437616387;0,964431934493347;0,6451582391274928;"[3769; 139; 362; 175]"
wro4j;RandomForest;3;model7;NONE;0,9282339707536558;0,8093614818649018;0,9235264847264372;[0,95989943 0,65882353];0,9282339707536558;0,5735567970204841;0,9769703172978506;0,7752635571591674;"[3818; 90; 229; 308]"
wro4j;DT;3;model7;NONE;0,909111361079865;0,7623679101270138;0,9039860530305529;[0,94910557 0,57563025];0,909111361079865;0,5102420856610801;0,9639201637666326;0,7370811247138563;"[3767; 141; 263; 274]"
wro4j;LogistRegression;3;model7;NONE;0,6620922384701913;0,5655937276335481;0,7208665104642518;[0,77033639 0,36085106];0,6620922384701913;0,7895716945996276;0,6445752302968271;0,7170734624482273;"[2519; 1389; 113; 424]"
wro4j;MLP;3;model7;NONE;0,9214848143982002;0,8014733387346881;0,9185331432664299;[0,95582838 0,6471183 ];0,9214848143982002;0,595903165735568;0,9662231320368475;0,7810631488862079;"[3776; 132; 217; 320]"
wro4j;DT;3;model6;ROS;0,8292463442069741;0,6065907940458195;0,8310441013404523;[0,90255489 0,3106267 ];0,8292463442069741;0,31843575418994413;0,8994370522006141;0,6089364031952791;"[3515; 393; 366; 171]"
wro4j;RandomForest;3;model6;ROS;0,8632170978627671;0,6271125450766428;0,8521361377942073;[0,92382861 0,33039648];0,8632170978627671;0,27932960893854747;0,9434493346980553;0,6113894718183014;"[3687; 221; 387; 150]"
wro4j;LogistRegression;3;model6;ROS;0,7064116985376828;0,5788980689735377;0,7546333286876559;[0,81062255 0,34717359];0,7064116985376828;0,6461824953445066;0,7146878198567042;0,6804351576006054;"[2793; 1115; 190; 347]"
wro4j;MLP;3;model6;ROS;0,7903262092238469;0,6380728295936796;0,8160978530877118;[0,87281659 0,40332907];0,790326209223847;0,5865921787709497;0,8183213920163767;0,7024567853936631;"[3198; 710; 222; 315]"
wro4j;DT;3;model7;ROS;0,9185601799775028;0,7967690485837527;0,9160825923002106;[0,95409587 0,63944223];0,9185601799775028;0,5977653631284916;0,9626407369498464;0,780203050039169;"[3762; 146; 216; 321]"
wro4j;RandomForest;3;model7;ROS;0,9379077615298088;0,8594544336431365;0,9390889317780274;[0,96446047 0,7544484 ];0,9379077615298088;0,7895716945996276;0,9582906857727738;0,8739311901862007;"[3745; 163; 113; 424]"
wro4j;LogistRegression;3;model7;ROS;0,6636670416197975;0,5682061478532221;0,7221768047370143;[0,77123183 0,36518047];0,6636670416197975;0,8007448789571695;0,6448311156601843;0,7227879973086769;"[2520; 1388; 107; 430]"
wro4j;MLP;3;model7;ROS;0,9023622047244094;0,8153840824144949;0,9114847872020145;[0,94210245 0,68866571];0,9023622047244094;0,8938547486033519;0,9035312180143296;0,8986929833088407;"[3531; 377; 57; 480]"
wro4j;RandomForest;3;model6;SMOTE;0,8589426321709787;0,6507237823992051;0,8552417726616319;[0,92040117 0,3810464 ];0,8589426321709787;0,35940409683426444;0,9275844421699079;0,6434942695020861;"[3625; 283; 344; 193]"
wro4j;DT;3;model6;SMOTE;0,7410573678290213;0,575875268974444;0,776606651540695;[0,84055963 0,3111909 ];0,7410573678290213;0,48417132216014896;0,7763561924257932;0,6302637572929711;"[3034; 874; 277; 260]"
wro4j;LogistRegression;3;model6;SMOTE;0,7025871766029246;0,5771474896637956;0,7518096890325705;[0,80745703 0,34683794];0,7025871766029246;0,6536312849162011;0,7093142272262026;0,681472756071202;"[2772; 1136; 186; 351]"
wro4j;MLP;3;model6;SMOTE;0,7736782902137233;0,6242678059115976;0,8039548350170082;[0,86120309 0,38733252];0,7736782902137233;0,5921787709497207;0,798618219037871;0,6953984949937958;"[3121; 787; 219; 318]"
wro4j;RandomForest;3;model7;SMOTE;0,9343082114735658;0,8662301459045156;0,9386020030578642;[0,96165966 0,77080063];0,9343082114735658;0,9143389199255121;0,9370522006141249;0,9256955602698185;"[3662; 246; 46; 491]"
wro4j;DT;3;model7;SMOTE;0,918785151856018;0,8149011578446499;0,9200642040345364;[0,95356913 0,67623318];0,918785151856018;0,702048417132216;0,9485670419651996;0,8253077295487077;"[3707; 201; 160; 377]"
wro4j;LogistRegression;3;model7;SMOTE;0,6688413948256468;0,5700139003673819;0,7263477735812772;[0,77615572 0,36387208];0,6688413948256468;0,7839851024208566;0,6530194472876152;0,7185022748542359;"[2552; 1356; 116; 421]"
wro4j;MLP;3;model7;SMOTE;0,9034870641169854;0,8150171280167559;0,912034744995895;[0,94294454 0,68708972];0,9034870641169854;0,8770949720670391;0,9071136131013307;0,8921042925841849;"[3545; 363; 66; 471]"
wro4j;RandomForest;3;model6;ADA;0,8602924634420698;0,6564277507455893;0,857136847270074;[0,92108273 0,39177277];0,8602924634420698;0,37243947858473;0,9273285568065507;0,6498840176956403;"[3624; 284; 337; 200]"
wro4j;DT;3;model6;ADA;0,7633295838020249;0,588564114151211;0,7919242792160689;[0,85671479 0,32041344];0,7633295838020248;0,4618249534450652;0,8047594677584442;0,6332922106017547;"[3145; 763; 289; 248]"
wro4j;LogistRegression;3;model6;ADA;0,6791901012373454;0,5647837187445586;0,7340087803431474;[0,78792385 0,34164358];0,6791901012373454;0,6890130353817505;0,6778403275332651;0,6834266814575078;"[2649; 1259; 167; 370]"
wro4j;MLP;3;model6;ADA;0,7534308211473566;0,6114453468703601;0,7895744997500606;[0,84632642 0,37656428];0,7534308211473566;0,6163873370577281;0,7722620266120778;0,6943246818349028;"[3018; 890; 206; 331]"
wro4j;RandomForest;3;model7;ADA;0,9331833520809899;0,8649091704464348;0,9377421661078542;[0,96094675 0,7688716 ];0,9331833520809899;0,9199255121042831;0,9350051177072671;0,9274653149057751;"[3654; 254; 43; 494]"
wro4j;DT;3;model7;ADA;0,9228346456692913;0,8283304739292041;0,9249264602651149;[0,95570192 0,70095902];0,9228346456692913;0,7486033519553073;0,946775844421699;0,8476895981885032;"[3700; 208; 135; 402]"
wro4j;LogistRegression;3;model7;ADA;0,6425196850393701;0,5531343681506903;0,7047027299372798;[0,75299238 0,35327635];0,6425196850393701;0,8081936685288641;0,6197543500511771;0,7139740092900205;"[2422; 1486; 103; 434]"
wro4j;MLP;3;model7;ADA;0,9061867266591676;0,8182344778324935;0,9141229095254813;[0,94467295 0,69179601];0,9061867266591676;0,8715083798882681;0,9109518935516888;0,8912301367199784;"[3560; 348; 69; 468]"
wro4j;RandomForest;4;model6;NONE;0,8619711652091704;0,5556081516609498;0,826564565863717;[0,92458678 0,18662953];0,8619711652091704;0,11921708185053381;0,975742709185064;0,5474798955177989;"[3580; 89; 495; 67]"
wro4j;DT;4;model6;NONE;0,8191916804537934;0,5917566943229507;0,8155187278595334;[0,89646772 0,28704567];0,8191916804537934;0,27402135231316727;0,902698282910875;0,5883598176120212;"[3312; 357; 408; 154]"
wro4j;LogistRegression;4;model6;NONE;0,7218151737177972;0,5914529190900089;0,7609238501061337;[0,82223229 0,36067355];0,7218151737177972;0,5907473309608541;0,7418915235759063;0,6663194272683802;"[2722; 947; 230; 332]"
wro4j;MLP;4;model6;NONE;0,8629165681871898;0,6705656758318352;0,8554200595460594;[0,92229368 0,41883768];0,8629165681871898;0,3718861209964413;0,9381302807304442;0,6550082008634428;"[3442; 227; 353; 209]"
wro4j;RandomForest;4;model7;NONE;0,9248404632474593;0,8161779895269416;0,9199635123826588;[0,95750935 0,67484663];0,9248404632474593;0,5871886120996441;0,976560370673208;0,7818744913864261;"[3583; 86; 232; 330]"
wro4j;DT;4;model7;NONE;0,9030961947530135;0,7796206351239006;0,9007569040748491;[0,94457962 0,61466165];0,9030961947530135;0,5818505338078291;0,952303079858272;0,7670768068330507;"[3494; 175; 235; 327]"
wro4j;LogistRegression;4;model7;NONE;0,688489718742614;0,5878169099450961;0,7374058228737849;[0,79152167 0,38411215];0,688489718742614;0,7313167259786477;0,6819296811120196;0,7066232035453337;"[2502; 1167; 151; 411]"
wro4j;MLP;4;model7;NONE;0,9106594185771685;0,7733878454616867;0,9029058465761117;[0,94976077 0,59701493];0,9106594185771685;0,498220640569395;0,9738348323793949;0,736027736474395;"[3573; 96; 282; 280]"
wro4j;DT;4;model6;ROS;0,8300638147010163;0,6169148189308056;0,8267544671747994;[0,90266685 0,33116279];0,8300638147010163;0,3167259786476868;0,9086944671572635;0,6127102229024751;"[3334; 335; 384; 178]"
wro4j;RandomForest;4;model6;ROS;0,8513353817064524;0,63607884482715;0,84161113126968;[0,91596526 0,35619243];0,8513353817064524;0,3096085409252669;0,934314527119106;0,6219615340221865;"[3428; 241; 388; 174]"
wro4j;LogistRegression;4;model6;ROS;0,7175608603167101;0,5877827089593277;0,7576313678756659;[0,81907646 0,35648896];0,71756086031671;0,5889679715302492;0,7372581084764241;0,6631130400033366;"[2705; 964; 231; 331]"
wro4j;MLP;4;model6;ROS;0,8005199716379107;0,6503111292861066;0,8186122014776158;[0,87949743 0,42112483];0,8005199716379107;0,5462633451957295;0,8394657944944126;0,692864569845071;"[3080; 589; 255; 307]"
wro4j;DT;4;model7;ROS;0,905223351453557;0,7821749267970401;0,9023986549127;[0,94589124 0,61845861];0,905223351453557;0,5782918149466192;0,9553011719814664;0,7667964934640428;"[3505; 164; 237; 325]"
wro4j;RandomForest;4;model7;ROS;0,9302765303710707;0,8560704628515241;0,9319619216346813;[0,9594167  0,75272422];0,9302765303710707;0,798932384341637;0,9503952030526029;0,8746637936971198;"[3487; 182; 113; 449]"
wro4j;LogistRegression;4;model7;ROS;0,6991255022453321;0,5949123968819299;0,7457931603321118;[0,80037635 0,38944844];0,6991255022453321;0,7224199288256228;0,6955573725810847;0,7089886507033538;"[2552; 1117; 156; 406]"
wro4j;MLP;4;model7;ROS;0,9078232096431104;0,8268878269123761;0,9138101339100918;[0,94525547 0,70852018];0,9078232096431104;0,8434163701067615;0,9176887435268466;0,8805525568168041;"[3367; 302; 88; 474]"
wro4j;RandomForest;4;model6;SMOTE;0,8499172772394233;0,6545006280029788;0,8453112908495007;[0,91433967 0,39466158];0,8499172772394233;0,3683274021352313;0,9236849277732352;0,6460061649542332;"[3389; 280; 355; 207]"
wro4j;DT;4;model6;SMOTE;0,7437957929567477;0,5889196260770863;0,7742104425942632;[0,84124194 0,33659731];0,7437957929567478;0,4893238434163701;0,7827745979831017;0,6360492206997358;"[2872; 797; 287; 275]"
wro4j;LogistRegression;4;model6;SMOTE;0,7196880170172536;0,5884902788575401;0,7591187311230192;[0,82084592 0,35613464];0,7196880170172536;0,5836298932384342;0,7405287544289997;0,6620793238337169;"[2717; 952; 234; 328]"
wro4j;MLP;4;model6;SMOTE;0,8142283148191917;0,6523771474732067;0,8265619680287922;[0,88957572 0,41517857];0,8142283148191917;0,49644128113879005;0,8629054238212047;0,6796733524799974;"[3166; 503; 283; 279]"
wro4j;RandomForest;4;model7;SMOTE;0,9255495154809736;0,8587164078254593;0,9300739561023265;[0,95588853 0,76154428];0,9255495154809738;0,895017793594306;0,9302262196783865;0,9126220066363463;"[3413; 256; 59; 503]"
wro4j;DT;4;model7;SMOTE;0,9101867170881588;0,8230564359922522;0,9142365583785714;[0,94722222 0,69889065];0,9101867170881588;0,7846975088967971;0,9294085581902426;0,8570530335435198;"[3410; 259; 121; 441]"
wro4j;LogistRegression;4;model7;SMOTE;0,7064523753249823;0,5991574139335634;0,7514486176992732;[0,80654206 0,39177277];0,7064523753249823;0,7117437722419929;0,705641864268193;0,7086928182550929;"[2589; 1080; 162; 400]"
wro4j;MLP;4;model7;SMOTE;0,90829591113212;0,8232363561812812;0,9132806618822203;[0,94585543 0,70061728];0,90829591113212;0,8078291814946619;0,9236849277732352;0,8657570546339485;"[3389; 280; 108; 454]"
wro4j;RandomForest;4;model6;ADA;0,8525171354289766;0,6613167900740444;0,8481867092366032;[0,91578947 0,40684411];0,8525171354289766;0,3807829181494662;0,9247751430907605;0,6527790306201133;"[3393; 276; 348; 214]"
wro4j;DT;4;model6;ADA;0,7492318600803591;0,5913235069067113;0,7778715119677472;[0,84535782 0,33728919];0,7492318600803592;0,4804270462633452;0,7904061052057781;0,6354165757345618;"[2900; 769; 292; 270]"
wro4j;LogistRegression;4;model6;ADA;0,7012526589458756;0,578845838845839;0,7455788463209878;[0,80589681 0,35179487];0,7012526589458756;0,6103202846975089;0,7151812482965386;0,6627507664970237;"[2624; 1045; 219; 343]"
wro4j;MLP;4;model6;ADA;0,7879933821791538;0,6375259126184244;0,8090235017325793;[0,87106511 0,40398671];0,7879933821791538;0,5409252669039146;0,8258381030253475;0,6833816849646311;"[3030; 639; 258; 304]"
wro4j;RandomForest;4;model7;ADA;0,9231860080359254;0,8554765361874899;0,9281192603011256;[0,95439877 0,75655431];0,9231860080359253;0,8985765124555161;0,9269555737258108;0,9127660430906634;"[3401; 268; 57; 505]"
wro4j;DT;4;model7;ADA;0,9087686126211297;0,8185990293091069;0,9125168621453305;[0,94649293 0,69070513];0,9087686126211297;0,7669039145907474;0,9304987735077678;0,8487013440492576;"[3414; 255; 131; 431]"
wro4j;LogistRegression;4;model7;ADA;0,6643819428031198;0,5742179327924237;0,7181006133796003;[0,77015215 0,37828371];0,6643819428031198;0,7686832740213523;0,6484055600981193;0,7085444170597358;"[2379; 1290; 130; 432]"
wro4j;MLP;4;model7;ADA;0,909950366343654;0,8189028621578205;0,9131977273262821;[0,94731019 0,69049553];0,909950366343654;0,7562277580071174;0,9334968656309621;0,8448623118190398;"[3425; 244; 137; 425]"
