class,type,cbo,wmc,dit,rfc,lcom,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,visibleFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,project,commit,commitprevious,className,BOC,TACH,FCH,LCH,CHO,FRCH,CHD,WCD,WFR,ATAF,LCA,LCD,CSB,CSBS,ACDF,projectName,commitNumber,fullyQualifiedName,PublicFieldCount,IsAbstract,ClassLinesOfCode,WeighOfClass,FANIN,TightClassCohesion,FANOUT,OverrideRatio,LCOM3,WeightedMethodCount,LCOM2,NumberOfAccessorMethods,LazyClass,DataClass,ComplexClass,SpaghettiCode,SpeculativeGenerality,GodClass,RefusedBequest,ClassDataShouldBePrivate,BrainClass,TotalClass,LongParameterList,LongMethod,FeatureEnvy,DispersedCoupling,MessageChain,IntensiveCoupling,ShotgunSurgery,BrainMethod,TotalMethod,TotalClassMethod,DiversityTotal,DiversityMethod,DiversityClass,PROJECT_NAME,CURRENT_COMMIT,PREVIOUS_COMMIT,CLASS_CURRENTCOMMIT,CLASS_PREVIOUSCOMMIT,STATEMENT_DELETE,STATEMENT_INSERT,STATEMENT_ORDERING_CHANGE,STATEMENT_PARENT_CHANGE,STATEMENT_UPDATE,TOTAL_STATEMENTLEVELCHANGES,PARENT_CLASS_CHANGE,PARENT_CLASS_DELETE,PARENT_CLASS_INSERT,CLASS_RENAMING,TOTAL_CLASSDECLARATIONCHANGES,RETURN_TYPE_CHANGE,RETURN_TYPE_DELETE,RETURN_TYPE_INSERT,METHOD_RENAMING,PARAMETER_DELETE,PARAMETER_INSERT,PARAMETER_ORDERING_CHANGE,PARAMETER_RENAMING,PARAMETER_TYPE_CHANGE,TOTAL_METHODDECLARATIONSCHANGES,ATTRIBUTE_RENAMING,ATTRIBUTE_TYPE_CHANGE,TOTAL_ATTRIBUTEDECLARATIONCHANGES,ADDING_ATTRIBUTE_MODIFIABILITY,REMOVING_ATTRIBUTE_MODIFIABILITY,REMOVING_CLASS_DERIVABILITY,REMOVING_METHOD_OVERRIDABILITY,ADDING_CLASS_DERIVABILITY,ADDING_METHOD_OVERRIDABILITY,TOTAL_DECLARATIONPARTCHANGES,TOTAL_CHANGES,will_change,release
org.jfree.data.json.impl.JSONArray,class,4,13,4,13,10,0.0,0.0,5,2,5,0,0,0,5,0,0,0,1,1,0,1,0,0,1,0,4,61,5,2,4,0,0,4,1,10,0,8,2,0,0,0,91,1,0,Public Class,org.jfree.data.json.impl.JSONArray,main/java/org/jfree/data/json/impl/JSONArray.java,2.0,2.0,2.0,2.0,20.0,0.0,11.0,8.0,4.0,7.0,0.0,,2.0,1.0,,,3.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,,127.0,11.0,66.0,19.0,39.0,50.0,,,29.0,43.0,14.0,34.0,,,,,5.0,5.0,5.0,4.0,2.0,2.0,0.0,0.76,13,13,13,11,jfreechart,fd72df7cc159ada0f5865389a55969507ed3a123,b3f5f21ba0fe32a8f7eccb6760a79df30628be3e,org.jfree.data.json.impl.JSONArray,3,6,3,3,1,2,0.08333333333333333,6.0,2,3.0,6,0.08333333333333333,6,0.0,0.04166666666666666,commons-bcel,fd72df7cc159ada0f5865389a55969507ed3a123,org.jfree.data.json.impl.JSONArray,46.0,1.0,1.25,0.0,1.0,0.0,1.0,1.0,0.0,15.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jfreechart,fd72df7cc159ada0f5865389a55969507ed3a123,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.data.json.impl.JSONArray,org.jfree.data.json.impl.JSONArray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.jfree.data.json.JSONUtils,class,5,16,1,16,6,0.0,0.0,4,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,13,95,2,4,0,2,0,24,0,14,0,10,4,0,0,0,79,1,0,Public Class,org.jfree.data.json.JSONUtils,main/java/org/jfree/data/json/JSONUtils.java,4.0,4.0,4.0,1.0,33.0,0.0,22.0,11.0,1.0,12.0,0.0,,4.0,0.0,,,0.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,,147.0,5.0,92.0,17.0,68.0,50.0,,,49.0,69.0,18.0,57.0,,,,,9.0,9.0,9.0,1.0,1.0,4.0,0.0,0.54,16,16,16,4,jfreechart,fd72df7cc159ada0f5865389a55969507ed3a123,b3f5f21ba0fe32a8f7eccb6760a79df30628be3e,org.jfree.data.json.JSONUtils,3,18,3,3,1,2,0.17307692307692307,18.0,2,9.0,18,0.17307692307692307,18,0.0,0.08653846153846154,commons-bcel,fd72df7cc159ada0f5865389a55969507ed3a123,org.jfree.data.json.JSONUtils,68.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,20.0,0.0,,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,2,1,1,jfreechart,fd72df7cc159ada0f5865389a55969507ed3a123,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.data.json.JSONUtils,org.jfree.data.json.JSONUtils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.jfree.data.UnknownKeyException,class,0,1,5,0,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,Public Class,org.jfree.data.UnknownKeyException,main/java/org/jfree/data/UnknownKeyException.java,1.0,1.0,1.0,1.0,8.0,0.0,3.0,5.0,1.0,1.0,0.0,,0.0,0.0,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,15.0,2.0,5.0,2.0,1.0,8.0,,,1.0,3.0,2.0,1.0,,,,,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.6,1,1,1,1,jfreechart,fd72df7cc159ada0f5865389a55969507ed3a123,b3f5f21ba0fe32a8f7eccb6760a79df30628be3e,org.jfree.data.UnknownKeyException,3,0,3,3,1,1,0.0975609756097561,0.0,2,4.0,0,0.0,0,0.0,0.0975609756097561,commons-bcel,fd72df7cc159ada0f5865389a55969507ed3a123,org.jfree.data.UnknownKeyException,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,jfreechart,fd72df7cc159ada0f5865389a55969507ed3a123,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.data.UnknownKeyException,org.jfree.data.UnknownKeyException,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.jfree.data.KeyedObjects,class,5,38,1,24,0,0.0,0.0,16,0,16,0,0,0,16,0,0,0,2,1,0,2,0,0,1,0,2,145,16,4,7,0,2,7,10,32,2,29,3,0,0,0,134,1,0,Public Class,org.jfree.data.KeyedObjects,main/java/org/jfree/data/KeyedObjects.java,2.0,2.0,2.0,1.0,17.0,0.0,8.0,7.0,4.0,10.0,0.0,,0.0,1.0,,,16.0,1.0,16.0,16.0,0.0,0.0,0.0,16.0,,303.0,22.0,150.0,48.0,89.0,131.0,,,67.0,104.0,46.0,80.0,,,,,9.0,9.0,9.0,9.0,1.0,3.0,25.0,0.87,37,37,38,26,jfreechart,fd72df7cc159ada0f5865389a55969507ed3a123,b3f5f21ba0fe32a8f7eccb6760a79df30628be3e,org.jfree.data.KeyedObjects,3,11,3,3,1,3,0.07051282051282051,11.0,2,3.6666666666666665,11,0.07051282051282051,11,0.0,0.023504273504273504,commons-bcel,fd72df7cc159ada0f5865389a55969507ed3a123,org.jfree.data.KeyedObjects,105.0,0.625,0.6666666666666666,0.0,2.0,0.0,0.5625,5.0,7.0,39.0,0.55,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jfreechart,fd72df7cc159ada0f5865389a55969507ed3a123,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.data.KeyedObjects,org.jfree.data.KeyedObjects,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.jfree.data.resources.DataPackageResources_pl,class,0,1,3,0,0,,,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,1,0,0,0,0,4,0,1,0,1,0,0,0,0,35,1,0,Public Class,org.jfree.data.resources.DataPackageResources_pl,main/java/org/jfree/data/resources/DataPackageResources_pl.java,1.0,1.0,1.0,1.0,8.0,0.0,3.0,5.0,1.0,1.0,0.0,,0.0,1.0,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,24.0,5.0,10.0,7.0,3.0,9.0,,,2.0,4.0,3.0,1.0,,,,,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.9,1,1,1,1,jfreechart,fd72df7cc159ada0f5865389a55969507ed3a123,b3f5f21ba0fe32a8f7eccb6760a79df30628be3e,org.jfree.data.resources.DataPackageResources_pl,3,0,3,3,1,2,0.05,0.0,2,8.0,0,0.0,0,0.0,0.025,commons-bcel,fd72df7cc159ada0f5865389a55969507ed3a123,org.jfree.data.resources.DataPackageResources_pl,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,jfreechart,fd72df7cc159ada0f5865389a55969507ed3a123,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.data.resources.DataPackageResources_pl,org.jfree.data.resources.DataPackageResources_pl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.jfree.data.resources.DataPackageResources_es,class,0,1,3,0,0,,,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,1,0,0,0,0,4,0,1,0,1,0,0,0,0,35,1,0,Public Class,org.jfree.data.resources.DataPackageResources_es,main/java/org/jfree/data/resources/DataPackageResources_es.java,1.0,1.0,1.0,1.0,8.0,0.0,3.0,5.0,1.0,1.0,0.0,,0.0,1.0,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,24.0,5.0,10.0,7.0,3.0,9.0,,,2.0,4.0,3.0,1.0,,,,,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.9,1,1,1,1,jfreechart,fd72df7cc159ada0f5865389a55969507ed3a123,b3f5f21ba0fe32a8f7eccb6760a79df30628be3e,org.jfree.data.resources.DataPackageResources_es,3,0,3,3,1,2,0.05,0.0,2,8.0,0,0.0,0,0.0,0.025,commons-bcel,fd72df7cc159ada0f5865389a55969507ed3a123,org.jfree.data.resources.DataPackageResources_es,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,jfreechart,fd72df7cc159ada0f5865389a55969507ed3a123,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.data.resources.DataPackageResources_es,org.jfree.data.resources.DataPackageResources_es,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.jfree.data.resources.DataPackageResources,class,0,1,3,0,0,,,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,1,0,0,0,0,4,0,1,0,1,0,0,0,0,34,1,0,Public Class,org.jfree.data.resources.DataPackageResources,main/java/org/jfree/data/resources/DataPackageResources.java,1.0,1.0,1.0,1.0,8.0,0.0,3.0,5.0,1.0,1.0,0.0,,0.0,1.0,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,25.0,5.0,10.0,7.0,3.0,10.0,,,2.0,4.0,3.0,1.0,,,,,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1,1,1,1,jfreechart,fd72df7cc159ada0f5865389a55969507ed3a123,b3f5f21ba0fe32a8f7eccb6760a79df30628be3e,org.jfree.data.resources.DataPackageResources,3,0,3,3,1,2,0.05,0.0,2,8.0,0,0.0,0,0.0,0.025,commons-bcel,fd72df7cc159ada0f5865389a55969507ed3a123,org.jfree.data.resources.DataPackageResources,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,jfreechart,fd72df7cc159ada0f5865389a55969507ed3a123,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.data.resources.DataPackageResources,org.jfree.data.resources.DataPackageResources,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.jfree.data.resources.DataPackageResources_fr,class,0,1,3,0,0,,,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,1,0,0,0,0,4,0,1,0,1,0,0,0,0,35,1,0,Public Class,org.jfree.data.resources.DataPackageResources_fr,main/java/org/jfree/data/resources/DataPackageResources_fr.java,1.0,1.0,1.0,1.0,8.0,0.0,3.0,5.0,1.0,1.0,0.0,,0.0,1.0,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,24.0,5.0,10.0,7.0,3.0,9.0,,,2.0,4.0,3.0,1.0,,,,,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.9,1,1,1,1,jfreechart,fd72df7cc159ada0f5865389a55969507ed3a123,b3f5f21ba0fe32a8f7eccb6760a79df30628be3e,org.jfree.data.resources.DataPackageResources_fr,3,0,3,3,1,2,0.05,0.0,2,8.0,0,0.0,0,0.0,0.025,commons-bcel,fd72df7cc159ada0f5865389a55969507ed3a123,org.jfree.data.resources.DataPackageResources_fr,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,jfreechart,fd72df7cc159ada0f5865389a55969507ed3a123,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.data.resources.DataPackageResources_fr,org.jfree.data.resources.DataPackageResources_fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.jfree.data.resources.DataPackageResources_de,class,0,1,3,0,0,,,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,1,0,0,0,0,4,0,1,0,1,0,0,0,0,35,1,0,Public Class,org.jfree.data.resources.DataPackageResources_de,main/java/org/jfree/data/resources/DataPackageResources_de.java,1.0,1.0,1.0,1.0,8.0,0.0,3.0,5.0,1.0,1.0,0.0,,0.0,1.0,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,24.0,5.0,10.0,7.0,3.0,9.0,,,2.0,4.0,3.0,1.0,,,,,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.9,1,1,1,1,jfreechart,fd72df7cc159ada0f5865389a55969507ed3a123,b3f5f21ba0fe32a8f7eccb6760a79df30628be3e,org.jfree.data.resources.DataPackageResources_de,3,0,3,3,1,2,0.05,0.0,2,8.0,0,0.0,0,0.0,0.025,commons-bcel,fd72df7cc159ada0f5865389a55969507ed3a123,org.jfree.data.resources.DataPackageResources_de,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,jfreechart,fd72df7cc159ada0f5865389a55969507ed3a123,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.data.resources.DataPackageResources_de,org.jfree.data.resources.DataPackageResources_de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.jfree.data.resources.DataPackageResources_ru,class,0,1,3,0,0,,,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,1,0,0,0,0,4,0,1,0,1,0,0,0,0,35,1,0,Public Class,org.jfree.data.resources.DataPackageResources_ru,main/java/org/jfree/data/resources/DataPackageResources_ru.java,1.0,1.0,1.0,1.0,8.0,0.0,3.0,5.0,1.0,1.0,0.0,,0.0,1.0,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,24.0,5.0,10.0,7.0,3.0,9.0,,,2.0,4.0,3.0,1.0,,,,,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.9,1,1,1,1,jfreechart,fd72df7cc159ada0f5865389a55969507ed3a123,b3f5f21ba0fe32a8f7eccb6760a79df30628be3e,org.jfree.data.resources.DataPackageResources_ru,3,0,3,3,1,2,0.05,0.0,2,8.0,0,0.0,0,0.0,0.025,commons-bcel,fd72df7cc159ada0f5865389a55969507ed3a123,org.jfree.data.resources.DataPackageResources_ru,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,jfreechart,fd72df7cc159ada0f5865389a55969507ed3a123,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.data.resources.DataPackageResources_ru,org.jfree.data.resources.DataPackageResources_ru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.jfree.data.time.MovingAverage,class,11,33,1,25,15,0.0,0.0,6,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,144,6,7,3,0,4,13,32,49,29,38,7,0,0,0,121,1,0,Public Class,org.jfree.data.time.MovingAverage,main/java/org/jfree/data/time/MovingAverage.java,5.0,5.0,5.0,1.0,46.0,5.0,26.0,14.0,1.0,13.0,0.0,,6.0,0.0,,,0.0,0.0,6.0,6.0,0.0,0.0,0.0,6.0,,291.0,39.0,160.0,51.0,108.0,92.0,,,78.0,111.0,45.0,91.0,,,,,11.0,11.0,11.0,1.0,1.0,7.0,0.0,0.57,32,32,33,6,jfreechart,fd72df7cc159ada0f5865389a55969507ed3a123,b3f5f21ba0fe32a8f7eccb6760a79df30628be3e,org.jfree.data.time.MovingAverage,3,18,3,3,1,2,0.10909090909090907,18.0,2,9.0,18,0.10909090909090907,18,0.0,0.054545454545454536,commons-bcel,fd72df7cc159ada0f5865389a55969507ed3a123,org.jfree.data.time.MovingAverage,101.0,0.0,0.0,0.0,1.0,0.0,1.0,39.0,0.0,38.0,0.0,,0,0,1,0,0,0,0,0,0,1,5,2,3,0,0,1,0,0,11,12,5,4,1,jfreechart,fd72df7cc159ada0f5865389a55969507ed3a123,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.data.time.MovingAverage,org.jfree.data.time.MovingAverage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.jfree.data.time.SimpleTimePeriod,class,2,20,1,6,2,0.0,0.0,9,0,9,0,0,0,9,0,0,0,3,1,0,3,0,0,1,0,0,83,17,0,1,0,3,1,13,14,10,12,3,0,0,0,103,1,0,Public Class,org.jfree.data.time.SimpleTimePeriod,main/java/org/jfree/data/time/SimpleTimePeriod.java,2.0,2.0,2.0,2.0,15.0,0.0,8.0,7.0,4.0,3.0,0.0,,0.0,1.0,,,9.0,2.0,9.0,9.0,0.0,0.0,0.0,9.0,,176.0,13.0,88.0,27.0,47.0,75.0,,,35.0,56.0,22.0,38.0,,,,,7.0,7.0,7.0,7.0,1.0,3.0,55.0,0.85,20,20,20,19,jfreechart,fd72df7cc159ada0f5865389a55969507ed3a123,b3f5f21ba0fe32a8f7eccb6760a79df30628be3e,org.jfree.data.time.SimpleTimePeriod,3,18,3,3,1,3,0.1978021978021978,18.0,2,6.0,18,0.1978021978021978,18,0.0,0.06593406593406594,commons-bcel,fd72df7cc159ada0f5865389a55969507ed3a123,org.jfree.data.time.SimpleTimePeriod,60.0,0.7037037037037037,0.7916666666666667,0.0,1.0,0.0,0.5555555555555556,0.0,4.0,26.0,0.3055555555555556,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,jfreechart,fd72df7cc159ada0f5865389a55969507ed3a123,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.data.time.SimpleTimePeriod,org.jfree.data.time.SimpleTimePeriod,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.jfree.data.time.Minute,class,5,37,2,32,0,0.0,0.0,21,1,21,0,0,0,21,0,0,0,8,3,2,6,0,0,3,0,15,174,19,0,9,0,5,4,30,49,17,33,3,0,0,0,169,1,0,Public Class,org.jfree.data.time.Minute,main/java/org/jfree/data/time/Minute.java,1.0,1.0,1.0,1.0,16.0,0.0,8.0,8.0,2.0,9.0,0.0,,1.0,3.0,,,20.0,5.0,21.0,37.0,0.0,0.0,0.0,21.0,,416.0,41.0,190.0,68.0,108.0,186.0,,,92.0,128.0,55.0,91.0,,,,,5.0,5.0,6.0,5.0,2.0,3.0,69.0,0.98,35,35,37,25,jfreechart,fd72df7cc159ada0f5865389a55969507ed3a123,b3f5f21ba0fe32a8f7eccb6760a79df30628be3e,org.jfree.data.time.Minute,3,35,3,3,1,4,0.17766497461928935,35.0,2,8.75,35,0.17766497461928935,35,0.0,0.044416243654822336,commons-bcel,fd72df7cc159ada0f5865389a55969507ed3a123,org.jfree.data.time.Minute,136.0,0.7857142857142857,0.825,0.0,4.0,0.0,0.5714285714285714,18.0,9.0,41.0,0.3761904761904762,0.35294117647058826,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,jfreechart,fd72df7cc159ada0f5865389a55969507ed3a123,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.data.time.Minute,org.jfree.data.time.Minute,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.jfree.data.time.TimePeriodValue,class,3,16,1,6,0,0.0,0.0,9,0,9,0,0,0,9,0,0,0,3,1,0,3,0,0,1,0,1,57,10,0,7,1,3,4,4,9,3,6,1,0,0,0,76,1,0,Public Class,org.jfree.data.time.TimePeriodValue,main/java/org/jfree/data/time/TimePeriodValue.java,2.0,2.0,2.0,1.0,13.0,0.0,6.0,6.0,3.0,8.0,0.0,,0.0,1.0,,,9.0,2.0,9.0,9.0,0.0,0.0,0.0,9.0,,146.0,16.0,63.0,20.0,30.0,68.0,,,25.0,40.0,16.0,24.0,,,,,7.0,7.0,7.0,5.0,1.0,1.0,50.0,1.08,18,18,18,13,jfreechart,fd72df7cc159ada0f5865389a55969507ed3a123,b3f5f21ba0fe32a8f7eccb6760a79df30628be3e,org.jfree.data.time.TimePeriodValue,3,10,3,3,1,2,0.15151515151515152,10.0,2,5.0,10,0.15151515151515152,10,0.0,0.07575757575757576,commons-bcel,fd72df7cc159ada0f5865389a55969507ed3a123,org.jfree.data.time.TimePeriodValue,44.0,0.6666666666666667,0.75,0.0,2.0,0.0,0.6666666666666666,1.0,3.0,14.0,0.3611111111111111,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jfreechart,fd72df7cc159ada0f5865389a55969507ed3a123,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.data.time.TimePeriodValue,org.jfree.data.time.TimePeriodValue,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
org.jfree.data.time.TimeTableXYDataset,class,14,50,5,39,258,0.0,0.0,32,0,31,1,0,0,31,0,0,0,4,0,0,4,0,0,0,0,7,180,30,0,8,0,2,3,5,28,4,20,1,0,0,0,228,1,0,Public Class,org.jfree.data.time.TimeTableXYDataset,main/java/org/jfree/data/time/TimeTableXYDataset.java,1.0,1.0,1.0,1.0,14.0,0.0,5.0,8.0,6.0,16.0,0.0,,0.0,0.0,,,32.0,4.0,32.0,58.0,0.0,1.0,0.0,31.0,,539.0,39.0,205.0,75.0,95.0,295.0,,,78.0,128.0,53.0,86.0,,,,,7.0,7.0,7.0,7.0,5.0,1.0,78.0,1.44,49,49,50,40,jfreechart,fd72df7cc159ada0f5865389a55969507ed3a123,b3f5f21ba0fe32a8f7eccb6760a79df30628be3e,org.jfree.data.time.TimeTableXYDataset,3,16,3,3,1,5,0.0730593607305936,16.0,2,3.2,16,0.0730593607305936,16,0.0,0.01461187214611872,commons-bcel,fd72df7cc159ada0f5865389a55969507ed3a123,org.jfree.data.time.TimeTableXYDataset,144.0,0.875,0.9032258064516128,0.0,1.0,0.0,0.3225806451612903,26.0,21.0,52.0,0.24731182795698925,0.6,0,1,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,2,4,4,2,2,jfreechart,fd72df7cc159ada0f5865389a55969507ed3a123,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.data.time.TimeTableXYDataset,org.jfree.data.time.TimeTableXYDataset,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
